month,year,airline_id,unique_carrier,carrier_name,tdomt_gallons,total_gallons,tdomt_cost,total_cost
7,2018,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
7,2018,21712,2HQ,Elite Airways LLC,210465,210465,866130,866130
7,2018,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,486124,486124,1345715,1345715
7,2018,19917,5X,United Parcel Service,39026000,71875000,84786000,156748000
7,2018,20007,5Y,Atlas Air Inc.,11090055,43578108,24787334,97061070
7,2018,19874,8C,Air Transport International,38606,649443,123732,1634363
7,2018,20363,9E,Endeavor Air Inc.,0,0,0,0
7,2018,20190,9S,Southern Air Inc.,803097,9535003,1810846,22032119
7,2018,19805,AA,American Airlines Inc.,200585393,341082450,425117748,735726546
7,2018,20453,ABX,ABX Air Inc,183134,183134,448385,448385
7,2018,19930,AS,Alaska Airlines Inc.,65575153,66618692,154352671,156998714
7,2018,20409,B6,JetBlue Airways,60441448,76885689,139038615,176866669
7,2018,21167,CP,Compass Airlines,0,0,0,0
7,2018,19790,DL,Delta Air Lines Inc.,201400497,343768695,455203610,776004538
7,2018,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
7,2018,20436,F9,Frontier Airlines Inc.,20252343,22419797,38710762,43220639
7,2018,20107,FX,Federal Express Corporation,56301492,94493414,121269514,205418312
7,2018,20368,G4,Allegiant Air,19798809,19950318,47317777,47704103
7,2018,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
7,2018,20166,GFQ,Gulf And Caribbean Cargo,127012,222317,366251,647544
7,2018,20402,GL,Miami Air International,175250,444342,498227,1263242
7,2018,19690,HA,Hawaiian Airlines Inc.,16483215,24095994,35609790,52047100
7,2018,20370,KAQ,Kalitta Air LLC,1289157,6182863,2939615,14861108
7,2018,21629,KD,Western Global,2610708,3637110,6165686,8586650
7,2018,21634,KH,Aloha Air Cargo,380174,380174,822598,822598
7,2018,20372,KLQ,Kalitta Charters II,94534,119455,277451,344258
7,2018,20169,L2,Lynden Air Cargo Airlines,290306,297382,756669,778257
7,2018,20151,M6,Amerijet International,309522,1752148,729157,4127628
7,2018,20398,MQ,Envoy Air,0,0,0,0
7,2018,20405,N8,National Air Cargo Group Inc d/ba National Airlines,0,1176339,0,3077015
7,2018,20108,NC,Northern Air Cargo Inc.,556701,556701,1279177,1279177
7,2018,20416,NK,Spirit Air Lines,35033773,38797091,82463340,91321528
7,2018,20397,OH,PSA Airlines Inc.,0,0,0,0
7,2018,20304,OO,SkyWest Airlines Inc.,8254370,8254370,20894688,20894688
7,2018,20177,PFQ,Asia Pacific,0,305634,0,764046
7,2018,20100,PO,Polar Air Cargo Airways,3269559,16608663,7284407,36079846
7,2018,19687,QX,Horizon Air,0,0,0,0
7,2018,20422,SY,Sun Country Airlines d/b/a MN Airlines,4589692,5388238,11699946,13637578
7,2018,20447,U7,USA Jet Airlines Inc.,482696,518242,1053561,1177972
7,2018,19977,UA,United Air Lines Inc.,160622317,326481257,346587636,709820683
7,2018,20195,WI,Sky Lease Cargo,0,1795795,0,4291515
7,2018,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",76358,286478,220912,828813
7,2018,20377,X9,Omni Air International LLC,510444,3895754,1387783,10917698
7,2018,20207,XP,XTRA Airways,0,0,0,0
7,2018,20378,YV,Mesa Airlines Inc.,0,0,0,0
7,2018,20452,YX,Republic Airline,28582,28582,71869,71869
7,2018,19393,WN,Southwest Airlines Co.,189080213,192090791,401635906,409421954
8,2018,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",289139,1042945,862612,3050928
8,2018,21352,0WQ,Avjet Corporation,0,0,0,0
8,2018,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",9532,78881,43075,311596
8,2018,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
8,2018,21712,2HQ,Elite Airways LLC,210291,210291,911751,911751
8,2018,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,461062,461062,1294445,1294445
8,2018,19917,5X,United Parcel Service,41757000,74861000,91025000,163652000
8,2018,20007,5Y,Atlas Air Inc.,11774610,46091262,25361960,101292125
8,2018,19874,8C,Air Transport International,22370,547553,68563,1404968
8,2018,20363,9E,Endeavor Air Inc.,0,0,0,0
8,2018,20190,9S,Southern Air Inc.,789736,6704811,1708163,15124980
8,2018,19805,AA,American Airlines Inc.,200453516,334937605,426346992,724232724
8,2018,20453,ABX,ABX Air Inc,179809,179809,435624,435624
8,2018,19930,AS,Alaska Airlines Inc.,64273462,65204794,151711520,154113329
8,2018,20409,B6,JetBlue Airways,60372656,76718254,138981422,176609955
8,2018,21167,CP,Compass Airlines,0,0,0,0
8,2018,19790,DL,Delta Air Lines Inc.,202074912,344620993,441798512,752331133
8,2018,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
8,2018,20436,F9,Frontier Airlines Inc.,21117843,22889818,44981532,48868239
8,2018,20107,FX,Federal Express Corporation,62725341,101305201,135776180,219923853
8,2018,20368,G4,Allegiant Air,15769266,15869106,37803056,38055346
8,2018,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
8,2018,20166,GFQ,Gulf And Caribbean Cargo,140272,269611,387328,769355
8,2018,20402,GL,Miami Air International,155249,355463,445174,1019284
8,2018,19690,HA,Hawaiian Airlines Inc.,16489483,24845433,35570146,53602750
8,2018,20370,KAQ,Kalitta Air LLC,1602652,6009584,3981973,14766779
8,2018,21629,KD,Western Global,1548015,3102800,3565142,7224895
8,2018,21634,KH,Aloha Air Cargo,386511,386511,831665,831665
8,2018,20372,KLQ,Kalitta Charters II,157944,204878,466989,597911
8,2018,20169,L2,Lynden Air Cargo Airlines,262850,262850,741119,741119
8,2018,20151,M6,Amerijet International,320665,1683147,751199,3942989
8,2018,20398,MQ,Envoy Air,0,0,0,0
8,2018,20405,N8,National Air Cargo Group Inc d/ba National Airlines,33672,2070072,98208,5321110
8,2018,20108,NC,Northern Air Cargo Inc.,529533,529533,1242216,1242216
8,2018,20416,NK,Spirit Air Lines,35200711,38981961,82607134,91480768
8,2018,20397,OH,PSA Airlines Inc.,0,0,0,0
8,2018,20304,OO,SkyWest Airlines Inc.,8454586,8454586,21656034,21656034
8,2018,20177,PFQ,Asia Pacific,0,415690,0,1004461
8,2018,20100,PO,Polar Air Cargo Airways,3105841,15917705,6909454,35421346
8,2018,19687,QX,Horizon Air,0,0,0,0
8,2018,20422,SY,Sun Country Airlines d/b/a MN Airlines,4720254,5215424,12251178,13514842
8,2018,20447,U7,USA Jet Airlines Inc.,554402,596423,1219795,1380244
8,2018,19977,UA,United Air Lines Inc.,160321024,319004221,346659053,694423722
8,2018,20195,WI,Sky Lease Cargo,415469,2635949,1042116,6386025
8,2018,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",28671,83462,115217,335400
8,2018,20377,X9,Omni Air International LLC,334116,3633958,781623,8762947
8,2018,20207,XP,XTRA Airways,0,0,0,0
8,2018,20378,YV,Mesa Airlines Inc.,0,0,0,0
8,2018,20452,YX,Republic Airline,32883,32883,82173,82173
8,2018,19393,WN,Southwest Airlines Co.,177680219,179609720,384841985,389813643
9,2018,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1141860,1995932,2120004,3843836
9,2018,21352,0WQ,Avjet Corporation,0,0,0,0
9,2018,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",10249,66732,91562,396389
9,2018,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
9,2018,21712,2HQ,Elite Airways LLC,162857,162857,853155,853155
9,2018,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,406542,406542,1262813,1262813
9,2018,19917,5X,United Parcel Service,36434000,67869000,81793000,151766000
9,2018,20007,5Y,Atlas Air Inc.,12548493,46202795,28794801,104161923
9,2018,19874,8C,Air Transport International,32073,562776,120270,1520926
9,2018,20363,9E,Endeavor Air Inc.,0,0,0,0
9,2018,20190,9S,Southern Air Inc.,927800,7170103,2151384,16499259
9,2018,19805,AA,American Airlines Inc.,181531340,302313376,395202923,666494249
9,2018,20453,ABX,ABX Air Inc,160456,160456,423041,423041
9,2018,19930,AS,Alaska Airlines Inc.,56481306,57233475,137345335,139386319
9,2018,20409,B6,JetBlue Airways,55146389,68771391,129367128,161329062
9,2018,21167,CP,Compass Airlines,0,0,0,0
9,2018,19790,DL,Delta Air Lines Inc.,170130440,293360620,380946080,656019382
9,2018,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
9,2018,20436,F9,Frontier Airlines Inc.,19581384,21150675,42471425,45981885
9,2018,20107,FX,Federal Express Corporation,57340440,95333355,127853324,213470324
9,2018,20368,G4,Allegiant Air,11066373,11196654,27334820,27681519
9,2018,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
9,2018,20166,GFQ,Gulf And Caribbean Cargo,227770,353458,652633,1032044
9,2018,20402,GL,Miami Air International,208522,274208,623950,820499
9,2018,19690,HA,Hawaiian Airlines Inc.,15274510,23191353,34062218,51522119
9,2018,20370,KAQ,Kalitta Air LLC,1864537,6944826,4341177,16984099
9,2018,21629,KD,Western Global,1563108,2434192,3662478,5761641
9,2018,21634,KH,Aloha Air Cargo,363038,363038,811256,811256
9,2018,20372,KLQ,Kalitta Charters II,151052,222695,426572,629200
9,2018,20169,L2,Lynden Air Cargo Airlines,194394,194394,544894,544894
9,2018,20151,M6,Amerijet International,341985,1615715,814496,3848102
9,2018,20398,MQ,Envoy Air,0,0,0,0
9,2018,20405,N8,National Air Cargo Group Inc d/ba National Airlines,18155,1002604,55154,3466616
9,2018,20108,NC,Northern Air Cargo Inc.,471127,471127,1122097,1122097
9,2018,20416,NK,Spirit Air Lines,29025055,31825718,69326601,76016010
9,2018,20397,OH,PSA Airlines Inc.,0,0,0,0
9,2018,20304,OO,SkyWest Airlines Inc.,8231728,8231728,21210772,21210772
9,2018,20177,PFQ,Asia Pacific,0,346443,0,843305
9,2018,20100,PO,Polar Air Cargo Airways,3298841,16470979,7428716,36627633
9,2018,19687,QX,Horizon Air,0,0,0,0
9,2018,20422,SY,Sun Country Airlines d/b/a MN Airlines,3309735,,9354414,9709647
9,2018,20447,U7,USA Jet Airlines Inc.,486522,527074,1101340,1255000
9,2018,19977,UA,United Air Lines Inc.,142507092,285283544,316362926,634502047
9,2018,20195,WI,Sky Lease Cargo,34634,2487343,92998,6092054
9,2018,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",76358,286478,11571,43411
9,2018,20377,X9,Omni Air International LLC,363727,3417228,914458,8420240
9,2018,20207,XP,XTRA Airways,0,0,0,0
9,2018,20378,YV,Mesa Airlines Inc.,0,0,0,0
9,2018,20452,YX,Republic Airline,31165,31165,78760,78760
9,2018,19393,WN,Southwest Airlines Co.,162847237,164189029,348776993,352368431
10,2018,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",951656,1756209,2778676,4389607
10,2018,21352,0WQ,Avjet Corporation,0,0,0,0
10,2018,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",5273,74383,24293,390046
10,2018,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
10,2018,21712,2HQ,Elite Airways LLC,192870,192870,1029978,1029978
10,2018,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0
10,2018,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,412738,412738,1311006,1311006
10,2018,19917,5X,United Parcel Service,42096000,75678000,98401000,176715000
10,2018,20007,5Y,Atlas Air Inc.,14418638,48737592,33399942,113154459
10,2018,19874,8C,Air Transport International,52155,850604,172086,2304494
10,2018,20363,9E,Endeavor Air Inc.,0,0,0,0
10,2018,20190,9S,Southern Air Inc.,1277479,8354440,3004637,20167664
10,2018,19805,AA,American Airlines Inc.,190720066,309826329,431121618,709266054
10,2018,20453,ABX,ABX Air Inc,148940,148940,408096,408096
10,2018,19930,AS,Alaska Airlines Inc.,58606470,59541567,148672193,151392652
10,2018,20409,B6,JetBlue Airways,56269870,69258116,137819798,169632524
10,2018,21167,CP,Compass Airlines,0,0,0,0
10,2018,19790,DL,Delta Air Lines Inc.,177956053,292898585,435327025,715587544
10,2018,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
10,2018,20436,F9,Frontier Airlines Inc.,20283982,21816709,46521713,50060564
10,2018,20107,FX,Federal Express Corporation,62919596,103132330,146415000,240850000
10,2018,20368,G4,Allegiant Air,14585655,14711791,37359514,37713494
10,2018,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
10,2018,20166,GFQ,Gulf And Caribbean Cargo,230150,377688,651048,1094066
10,2018,20402,GL,Miami Air International,245771,398972,776529,1260578
10,2018,19690,HA,Hawaiian Airlines Inc.,15666335,22843334,36735660,53350657
10,2018,20370,KAQ,Kalitta Air LLC,2008223,7990676,5054631,20508399
10,2018,21629,KD,Western Global,2018599,3355162,5064207,8402024
10,2018,21634,KH,Aloha Air Cargo,380174,380174,822598,822598
10,2018,20372,KLQ,Kalitta Charters II,226015,293289,650605,845816
10,2018,20169,L2,Lynden Air Cargo Airlines,183110,183110,514050,514050
10,2018,20151,M6,Amerijet International,335194,1763174,836631,4400811
10,2018,20398,MQ,Envoy Air,0,0,0,0
10,2018,20405,N8,National Air Cargo Group Inc d/ba National Airlines,35808,914262,217817,3229279
10,2018,20108,NC,Northern Air Cargo Inc.,447821,447821,1141217,1141217
10,2018,20416,NK,Spirit Air Lines,28643322,31720179,71707595,79410404
10,2018,20397,OH,PSA Airlines Inc.,0,0,0,0
10,2018,20304,OO,SkyWest Airlines Inc.,8642187,8642187,23651438,23651438
10,2018,20177,PFQ,Asia Pacific,0,363731,0,938097
10,2018,20100,PO,Polar Air Cargo Airways,3068527,16410293,7273755,36761026
10,2018,19687,QX,Horizon Air,0,0,0,0
10,2018,20422,SY,Sun Country Airlines d/b/a MN Airlines,3910086,,11395239,12056773
10,2018,20447,U7,USA Jet Airlines Inc.,740406,778368,1741776,1876015
10,2018,19977,UA,United Air Lines Inc.,149747679,295868516,346072250,686746812
10,2018,20195,WI,Sky Lease Cargo,53201,854555,136425,2147303
10,2018,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",35612,35612,170331,170331
10,2018,20377,X9,Omni Air International LLC,356543,5036755,876748,12107994
10,2018,20378,YV,Mesa Airlines Inc.,0,0,0,0
10,2018,20452,YX,Republic Airline,27692,27692,72538,72538
10,2018,19393,WN,Southwest Airlines Co.,175403853,176928962,385961453,390252215
11,2018,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1109693,1933626,3114645,4806725
11,2018,21352,0WQ,Avjet Corporation,0,0,0,0
11,2018,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",3006,100900,12893,423340
11,2018,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
11,2018,21712,2HQ,Elite Airways LLC,342974,342974,1634542,1634542
11,2018,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0
11,2018,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,350202,350202,1044172,1044172
11,2018,19917,5X,United Parcel Service,43981000,78441000,85090000,155106000
11,2018,20007,5Y,Atlas Air Inc.,16624565,50629525,36947251,120915468
11,2018,19874,8C,Air Transport International,22085,794330,90412,2148944
11,2018,20363,9E,Endeavor Air Inc.,0,0,0,0
11,2018,20190,9S,Southern Air Inc.,1277479,8354440,3004637,20167664
11,2018,19805,AA,American Airlines Inc.,178774406,275209633,382093421,598494164
11,2018,20453,ABX,ABX Air Inc,303415,303415,676615,676615
11,2018,19930,AS,Alaska Airlines Inc.,56957076,58118677,138728248,141954875
11,2018,20409,B6,JetBlue Airways,55678447,68913393,127942795,158355073
11,2018,21167,CP,Compass Airlines,0,0,0,0
11,2018,19790,DL,Delta Air Lines Inc.,168745755,263318204,416274199,648932844
11,2018,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
11,2018,20436,F9,Frontier Airlines Inc.,19451155,21315382,41275319,45355746
11,2018,20107,FX,Federal Express Corporation,64268198,105424004,136861329,231212329
11,2018,20368,G4,Allegiant Air,14879759,14978888,35624483,35896261
11,2018,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
11,2018,20166,GFQ,Gulf And Caribbean Cargo,148983,318721,409030,910686
11,2018,20402,GL,Miami Air International,407609,544841,1187394,1587157
12,2018,20007,5Y,Atlas Air Inc.,17838218,47226566,34617460,99985305
11,2018,19690,HA,Hawaiian Airlines Inc.,15150640,21758910,33017337,47861575
11,2018,20370,KAQ,Kalitta Air LLC,2782916,8628044,6228556,22035372
11,2018,21629,KD,Western Global,1991715,4403406,4676523,7258765
11,2018,21634,KH,Aloha Air Cargo,404924,404924,880716,880716
11,2018,20372,KLQ,Kalitta Charters II,150186,358665,420767,1015608
11,2018,20169,L2,Lynden Air Cargo Airlines,258151,258151,681279,681279
11,2018,20151,M6,Amerijet International,335269,1906676,774314,4403525
11,2018,20398,MQ,Envoy Air,0,0,0,0
11,2018,20405,N8,National Air Cargo Group Inc d/ba National Airlines,34487,243548,131472,1276430
11,2018,20108,NC,Northern Air Cargo Inc.,389857,389857,932350,932350
11,2018,20416,NK,Spirit Air Lines,30177938,33984164,69626989,78408771
11,2018,20397,OH,PSA Airlines Inc.,0,0,0,0
11,2018,20304,OO,SkyWest Airlines Inc.,8304103,8304103,21469081,21469081
11,2018,20177,PFQ,Asia Pacific,0,377504,0,942917
11,2018,20100,PO,Polar Air Cargo Airways,3062327,16964007,6611955,38268412
11,2018,19687,QX,Horizon Air,0,0,0,0
11,2018,20422,SY,Sun Country Airlines d/b/a MN Airlines,4101620,,11027545,11702333
11,2018,20447,U7,USA Jet Airlines Inc.,699444,759632,1512597,1729954
11,2018,19977,UA,United Air Lines Inc.,138755009,273800459,306790501,617440815
11,2018,20195,WI,Sky Lease Cargo,0,681000,0,1610529
11,2018,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",35268,50239,60560,86267
11,2018,20377,X9,Omni Air International LLC,392543,3646422,1085813,9930286
11,2018,20207,XP,XTRA Airways,1581,1581,4851,4851
11,2018,20378,YV,Mesa Airlines Inc.,0,0,0,0
11,2018,20452,YX,Republic Airline,37786,39717,98033,108267
11,2018,19393,WN,Southwest Airlines Co.,173093144,175169115,386731333,392274611
12,2018,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",568956,1299494,2111233,4742251
12,2018,21352,0WQ,Avjet Corporation,0,0,0,0
12,2018,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",81656,272667,201690,673488
12,2018,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
12,2018,21712,2HQ,Elite Airways LLC,297468,297468,991585,991585
12,2018,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0
12,2018,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,337373,337373,926195,926195
12,2018,19917,5X,United Parcel Service,52377000,85172000,97938000,163863000
12,2018,19874,8C,Air Transport International,33886,665666,112137,1792891
12,2018,20363,9E,Endeavor Air Inc.,0,0,0,0
12,2018,20190,9S,Southern Air Inc.,1082193,7466658,2077709,16432497
12,2018,19805,AA,American Airlines Inc.,183950477,292016200,347350008,561707796
12,2018,20453,ABX,ABX Air Inc,157837,157837,326406,326406
12,2018,19930,AS,Alaska Airlines Inc.,58393891,59640959,124358971,127340061
12,2018,20409,B6,JetBlue Airways,58371808,74132762,116905050,148470547
12,2018,21167,CP,Compass Airlines,0,0,0,0
12,2018,19790,DL,Delta Air Lines Inc.,171295959,275489241,420310062,675360855
12,2018,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
12,2018,20436,F9,Frontier Airlines Inc.,20060908,22195128,34763616,38653570
12,2018,20107,FX,Federal Express Corporation,70985605,110256966,129749323,208711323
12,2018,20368,G4,Allegiant Air,14498951,14608670,29816595,30074947
12,2018,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
12,2018,20166,GFQ,Gulf And Caribbean Cargo,129999,224092,336424,590269
12,2018,20402,GL,Miami Air International,443923,580129,1278214,1670400
12,2018,19690,HA,Hawaiian Airlines Inc.,15967302,23148471,29626540,43448273
12,2018,20370,KAQ,Kalitta Air LLC,3765261,6880214,7028046,13849136
12,2018,21629,KD,Western Global,1522627,2192151,2964857,4407383
12,2018,21634,KH,Aloha Air Cargo,478286,478286,880599,880599
12,2018,20372,KLQ,Kalitta Charters II,113975,167131,270419,409601
12,2018,20169,L2,Lynden Air Cargo Airlines,219581,219581,538326,538326
12,2018,20151,M6,Amerijet International,699790,2020452,1409703,4070131
12,2018,20398,MQ,Envoy Air,0,0,0,0
12,2018,20405,N8,National Air Cargo Group Inc d/ba National Airlines,19529,49702,78036,1146587
12,2018,20108,NC,Northern Air Cargo Inc.,401947,401947,826432,826432
12,2018,20416,NK,Spirit Air Lines,31404327,35890659,62878234,71860839
12,2018,20397,OH,PSA Airlines Inc.,0,0,0,0
12,2018,20304,OO,SkyWest Airlines Inc.,8477821,8477821,19095798,19095798
12,2018,20177,PFQ,Asia Pacific,0,460223,0,1075300
12,2018,20100,PO,Polar Air Cargo Airways,3234784,17223580,5906247,33839494
12,2018,19687,QX,Horizon Air,0,0,0,0
12,2018,20422,SY,Sun Country Airlines d/b/a MN Airlines,4820011,,10234950,11727691
12,2018,20447,U7,USA Jet Airlines Inc.,648588,678700,1214526,1335576
12,2018,19977,UA,United Air Lines Inc.,143930940,288756890,277512225,569473976
12,2018,20195,WI,Sky Lease Cargo,267465,788547,701552,1793535
12,2018,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",64970,64970,168103,168103
